transaction_id,customer_id,timestamp,type,merchant_category,amount,is_fraud
TX0001852,cust_0032,2024-05-02T09:05:00,purchase,entertainment,1339.4,0
TX0001853,cust_0127,2024-03-06T03:58:00,purchase,utilities,532.73,0
TX0001854,cust_0397,2024-06-28T02:16:00,transfer,healthcare,269.89,0
TX0001855,cust_0009,2024-03-21T22:23:00,withdrawal,grocery,191.52,0
TX0001856,cust_0010,2024-05-03T21:23:00,payment,travel,336.17,0
TX0001857,cust_0727,2024-04-23T19:42:00,payment,utilities,539.94,0
TX0001858,cust_0311,2024-06-25T02:10:00,payment,entertainment,1213.58,0
TX0001859,cust_0372,2024-05-08T16:47:00,withdrawal,healthcare,60.01,0
TX0001860,cust_0621,2024-03-13T02:31:00,payment,healthcare,317.58,0
TX0001861,cust_0114,2024-02-01T00:49:00,withdrawal,entertainment,1305.52,0
TX0001862,cust_0566,2024-05-04T05:22:00,transfer,healthcare,294.69,0
TX0001863,cust_0180,2024-01-24T04:45:00,payment,electronics,102.71,0
TX0001864,cust_0266,2024-05-12T16:36:00,purchase,utilities,1400.68,0
TX0001865,cust_0281,2024-05-03T09:04:00,transfer,healthcare,291.82,0
TX0001866,cust_0546,2024-01-01T08:32:00,transfer,entertainment,923.61,0
TX0001867,cust_0438,2024-06-04T10:34:00,purchase,electronics,963.24,0
TX0001868,cust_0331,2024-01-23T03:47:00,purchase,travel,651.66,0
TX0001869,cust_0697,2024-05-18T04:12:00,withdrawal,utilities,779.85,0
TX0001870,cust_0045,2024-06-16T04:30:00,payment,travel,1326.28,0
TX0001871,cust_0460,2024-01-15T21:25:00,withdrawal,travel,477.78,0
TX0001872,cust_0026,2024-03-18T03:41:00,payment,healthcare,1485.45,0
TX0001873,cust_0256,2024-04-23T23:00:00,payment,electronics,299.33,0
TX0001874,cust_0641,2024-04-17T20:48:00,withdrawal,electronics,149.61,0
TX0001875,cust_0642,2024-01-20T15:09:00,purchase,grocery,1402.92,0
TX0001876,cust_0485,2024-05-29T13:46:00,payment,electronics,361.35,0
TX0001877,cust_0342,2024-05-21T05:18:00,payment,electronics,781.91,0
TX0001878,cust_0615,2024-03-22T06:35:00,transfer,healthcare,931.25,0
TX0001879,cust_0593,2024-03-09T16:51:00,purchase,electronics,191.62,0
TX0001880,cust_0321,2024-01-12T06:53:00,transfer,grocery,1335.68,0
TX0001881,cust_0453,2024-01-12T23:26:00,transfer,entertainment,86.91,0
TX0001882,cust_0105,2024-06-03T17:23:00,withdrawal,travel,1017.96,0
TX0001883,cust_0099,2024-05-23T08:31:00,withdrawal,utilities,927.87,0
TX0001884,cust_0676,2024-05-24T18:07:00,withdrawal,entertainment,937.89,0
TX0001885,cust_0439,2024-04-28T11:55:00,transfer,travel,1320.51,0
TX0001886,cust_0692,2024-04-17T00:11:00,withdrawal,travel,1175.48,0
TX0001887,cust_0198,2024-01-13T07:06:00,payment,healthcare,166.47,0
TX0001888,cust_0608,2024-01-23T22:25:00,payment,utilities,1185.18,0
TX0001889,cust_0653,2024-05-11T21:55:00,withdrawal,entertainment,765.8,0
TX0001890,cust_0636,2024-01-12T00:17:00,payment,electronics,669.71,0
TX0001891,cust_0131,2024-05-17T07:54:00,withdrawal,healthcare,470.94,0
TX0001892,cust_0367,2024-01-27T20:02:00,purchase,grocery,470.23,0
TX0001893,cust_0481,2024-06-25T15:10:00,payment,travel,466.47,0
TX0001894,cust_0009,2024-01-11T10:25:00,transfer,grocery,778.93,0
TX0001895,cust_0244,2024-03-17T20:00:00,purchase,electronics,763.13,0
TX0001896,cust_0353,2024-05-22T22:52:00,payment,grocery,562.27,1
TX0001897,cust_0488,2024-05-06T01:12:00,purchase,utilities,1043.7,0
TX0001898,cust_0340,2024-04-22T03:47:00,withdrawal,travel,1278.75,0
TX0001899,cust_0307,2024-06-08T11:45:00,payment,entertainment,630.95,0
TX0001900,cust_0044,2024-02-10T14:24:00,purchase,healthcare,746.42,0
TX0001901,cust_0710,2024-03-28T12:24:00,transfer,grocery,349.26,0
TX0001902,cust_0753,2024-03-09T10:23:00,purchase,healthcare,1153.68,0
TX0001903,cust_0211,2024-03-07T01:10:00,purchase,electronics,603.47,0
TX0001904,cust_0011,2024-01-26T22:09:00,payment,electronics,115.23,0
TX0001905,cust_0298,2024-01-08T23:49:00,transfer,travel,663.41,0
TX0001906,cust_0031,2024-06-10T04:17:00,payment,grocery,302.69,0
TX0001907,cust_0179,2024-02-05T16:16:00,withdrawal,grocery,513.03,0
TX0001908,cust_0023,2024-01-04T19:43:00,payment,electronics,268.24,0
TX0001909,cust_0694,2024-03-02T14:25:00,transfer,electronics,210.18,0
TX0001910,cust_0216,2024-04-30T07:33:00,payment,travel,461.08,0
TX0001911,cust_0176,2024-06-09T12:02:00,purchase,utilities,1412.04,0
TX0001912,cust_0445,2024-06-09T16:40:00,payment,grocery,1318.19,0
TX0001913,cust_0134,2024-05-06T09:40:00,payment,entertainment,1193.37,0
TX0001914,cust_0384,2024-02-14T12:27:00,withdrawal,healthcare,480.34,0
TX0001915,cust_0048,2024-02-23T13:18:00,withdrawal,utilities,1145.81,0
TX0001916,cust_0153,2024-06-07T21:32:00,payment,travel,494.88,0
TX0001917,cust_0130,2024-02-08T02:10:00,purchase,entertainment,1278.0,0
TX0001918,cust_0745,2024-04-21T22:28:00,withdrawal,healthcare,126.7,0
TX0001919,cust_0067,2024-05-16T17:45:00,withdrawal,healthcare,255.31,0
TX0001920,cust_0522,2024-02-28T14:04:00,withdrawal,grocery,564.53,0
TX0001921,cust_0730,2024-06-22T23:44:00,transfer,healthcare,563.95,0
TX0001922,cust_0507,2024-06-16T16:43:00,withdrawal,healthcare,713.27,0
TX0001923,cust_0598,2024-03-23T07:10:00,payment,grocery,976.36,0
TX0001924,cust_0241,2024-04-14T00:21:00,payment,entertainment,596.87,0
TX0001925,cust_0161,2024-01-16T10:19:00,withdrawal,utilities,1403.57,0
TX0001926,cust_0138,2024-03-05T00:03:00,payment,utilities,1128.68,0
TX0001927,cust_0236,2024-03-02T05:38:00,withdrawal,utilities,878.02,0
TX0001928,cust_0437,2024-05-26T10:56:00,withdrawal,travel,679.47,0
TX0001929,cust_0510,2024-03-21T09:45:00,withdrawal,grocery,478.95,0
TX0001930,cust_0240,2024-02-23T14:46:00,payment,electronics,402.11,0
TX0001931,cust_0514,2024-06-17T16:24:00,transfer,travel,771.62,0
TX0001932,cust_0234,2024-04-09T09:37:00,payment,electronics,152.12,0
TX0001933,cust_0206,2024-02-25T02:35:00,transfer,travel,503.97,0
TX0001934,cust_0764,2024-02-04T16:55:00,transfer,travel,1224.27,0
TX0001935,cust_0723,2024-05-14T16:19:00,payment,healthcare,908.03,0
TX0001936,cust_0557,2024-02-21T07:24:00,payment,travel,1369.01,0
TX0001937,cust_0355,2024-05-29T14:46:00,withdrawal,entertainment,1175.78,0
TX0001938,cust_0594,2024-04-03T07:47:00,payment,healthcare,1137.92,0
TX0001939,cust_0780,2024-02-11T07:27:00,purchase,grocery,1427.48,0
TX0001940,cust_0741,2024-04-16T20:39:00,withdrawal,utilities,1124.96,0
TX0001941,cust_0566,2024-03-03T00:21:00,transfer,entertainment,1137.64,0
TX0001942,cust_0321,2024-03-17T00:54:00,withdrawal,healthcare,1269.47,0
TX0001943,cust_0215,2024-03-09T05:05:00,purchase,electronics,660.83,0
TX0001944,cust_0143,2024-01-02T18:17:00,payment,healthcare,868.38,0
TX0001945,cust_0675,2024-03-18T11:59:00,payment,entertainment,1252.28,0
TX0001946,cust_0703,2024-04-07T20:49:00,transfer,healthcare,1130.18,0
TX0001947,cust_0307,2024-06-16T20:54:00,payment,electronics,492.49,0
TX0001948,cust_0143,2024-04-13T10:27:00,purchase,travel,234.77,0
TX0001949,cust_0618,2024-06-27T10:26:00,withdrawal,entertainment,1371.06,0
TX0001950,cust_0391,2024-03-11T08:21:00,withdrawal,utilities,310.29,0
TX0001951,cust_0193,2024-04-26T07:50:00,payment,entertainment,714.79,0
TX0001952,cust_0312,2024-02-02T08:06:00,payment,utilities,144.4,0
TX0001953,cust_0033,2024-02-03T23:40:00,transfer,electronics,4500.0,1
TX0001954,cust_0396,2024-04-05T11:07:00,payment,healthcare,429.31,0
TX0001955,cust_0072,2024-02-01T06:43:00,withdrawal,electronics,684.72,0
TX0001956,cust_0335,2024-01-21T03:50:00,withdrawal,grocery,1290.26,0
TX0001957,cust_0133,2024-03-11T19:32:00,withdrawal,electronics,807.0,0
TX0001958,cust_0212,2024-05-28T21:26:00,payment,entertainment,199.25,0
TX0001959,cust_0727,2024-06-19T23:13:00,payment,utilities,998.87,0
TX0001960,cust_0318,2024-03-24T13:12:00,withdrawal,healthcare,883.3,0
TX0001961,cust_0283,2024-01-12T15:29:00,purchase,entertainment,306.55,0
TX0001962,cust_0409,2024-06-14T17:10:00,payment,travel,909.25,0
TX0001963,cust_0583,2024-01-08T02:45:00,withdrawal,utilities,1319.46,0
TX0001964,cust_0755,2024-03-04T03:06:00,transfer,entertainment,141.2,0
TX0001965,cust_0729,2024-03-16T13:23:00,withdrawal,grocery,1189.56,0
TX0001966,cust_0256,2024-03-24T08:16:00,transfer,entertainment,273.47,0
TX0001967,cust_0394,2024-01-18T09:23:00,payment,utilities,1366.7,0
TX0001968,cust_0403,2024-02-19T20:08:00,payment,grocery,1049.47,0
TX0001969,cust_0644,2024-05-07T01:48:00,transfer,electronics,808.92,0
TX0001970,cust_0223,2024-01-23T01:39:00,withdrawal,utilities,1363.56,0
TX0001971,cust_0378,2024-03-15T15:44:00,payment,travel,119.42,0
TX0001972,cust_0462,2024-03-25T03:14:00,payment,electronics,251.43,0
TX0001973,cust_0028,2024-03-25T02:05:00,transfer,healthcare,114.43,0
TX0001974,cust_0764,2024-01-02T22:54:00,payment,electronics,602.02,0
TX0001975,cust_0257,2024-05-02T00:33:00,purchase,travel,176.45,0
TX0001976,cust_0767,2024-04-09T20:07:00,withdrawal,electronics,699.05,0
TX0001977,cust_0673,2024-03-26T16:54:00,purchase,grocery,367.23,0
TX0001978,cust_0286,2024-04-20T11:58:00,payment,electronics,1263.14,0
TX0001979,cust_0103,2024-03-12T03:38:00,payment,healthcare,269.97,0
TX0001980,cust_0173,2024-02-19T17:51:00,transfer,healthcare,120.99,0
TX0001981,cust_0158,2024-01-07T06:29:00,payment,healthcare,663.78,0
TX0001982,cust_0692,2024-06-01T06:43:00,withdrawal,electronics,800.79,0
TX0001983,cust_0651,2024-04-30T03:45:00,transfer,healthcare,1218.21,0
TX0001984,cust_0106,2024-04-18T21:35:00,payment,electronics,588.97,0
TX0001985,cust_0005,2024-06-18T02:04:00,withdrawal,grocery,77.75,0
TX0001986,cust_0256,2024-01-03T22:04:00,payment,electronics,565.09,0
TX0001987,cust_0432,2024-05-03T18:47:00,payment,grocery,46.78,0
TX0001988,cust_0686,2024-05-25T01:48:00,purchase,electronics,99.44,0
TX0001989,cust_0681,2024-04-03T07:08:00,payment,entertainment,255.98,0
TX0001990,cust_0111,2024-02-04T12:08:00,payment,healthcare,1224.36,0
TX0001991,cust_0640,2024-01-22T23:48:00,withdrawal,entertainment,314.64,0
TX0001992,cust_0238,2024-01-03T17:30:00,withdrawal,grocery,324.6,0
TX0001993,cust_0412,2024-03-24T12:25:00,payment,grocery,982.72,0
TX0001994,cust_0226,2024-04-23T13:54:00,purchase,healthcare,103.69,0
TX0001995,cust_0069,2024-03-31T22:40:00,withdrawal,utilities,1328.76,0
TX0001996,cust_0105,2024-02-01T05:06:00,transfer,utilities,1070.23,0
TX0001997,cust_0098,2024-03-11T17:40:00,purchase,healthcare,901.8,0
TX0001998,cust_0695,2024-03-01T10:44:00,transfer,grocery,1387.21,0
TX0001999,cust_0180,2024-06-27T01:02:00,purchase,travel,954.85,0
TX0002000,cust_0683,2024-06-15T01:02:00,payment,utilities,725.78,0
TX0002001,cust_0600,2024-02-12T07:28:00,withdrawal,healthcare,676.12,0
TX0002002,cust_0516,2024-01-04T20:40:00,purchase,grocery,883.27,0
TX0002003,cust_0632,2024-05-14T07:59:00,payment,grocery,1139.62,0
TX0002004,cust_0439,2024-01-26T00:59:00,transfer,electronics,1137.08,0
TX0002005,cust_0384,2024-02-07T04:58:00,payment,entertainment,750.6,0
TX0002006,cust_0658,2024-06-28T23:02:00,purchase,utilities,61.67,0
TX0002007,cust_0455,2024-02-27T19:20:00,payment,travel,1110.19,0
TX0002008,cust_0660,2024-04-27T23:21:00,payment,entertainment,1181.52,0
TX0002009,cust_0296,2024-03-01T07:20:00,payment,healthcare,1127.07,0
TX0002010,cust_0351,2024-06-28T22:16:00,withdrawal,healthcare,367.16,0
TX0002011,cust_0255,2024-04-20T16:40:00,transfer,grocery,1203.17,0
TX0002012,cust_0391,2024-01-02T02:24:00,payment,healthcare,784.6,0
TX0002013,cust_0067,2024-01-10T11:39:00,payment,grocery,1305.45,0
TX0002014,cust_0650,2024-01-17T16:54:00,purchase,grocery,1488.06,0
TX0002015,cust_0178,2024-02-13T00:27:00,purchase,grocery,890.98,0
TX0002016,cust_0520,2024-01-30T21:13:00,transfer,travel,121.86,0
TX0002017,cust_0739,2024-02-15T07:45:00,withdrawal,utilities,300.32,0
TX0002018,cust_0311,2024-02-06T15:56:00,withdrawal,healthcare,431.6,0
TX0002019,cust_0279,2024-03-13T11:57:00,withdrawal,travel,1294.33,0
TX0002020,cust_0387,2024-04-20T22:29:00,withdrawal,utilities,255.81,0
TX0002021,cust_0753,2024-01-04T14:33:00,payment,entertainment,652.98,0
TX0002022,cust_0781,2024-04-18T08:23:00,purchase,travel,575.22,0
TX0002023,cust_0551,2024-03-10T06:12:00,transfer,travel,233.43,0
TX0002024,cust_0475,2024-04-20T07:45:00,payment,utilities,462.24,0
TX0002025,cust_0493,2024-02-05T15:05:00,payment,entertainment,112.55,0
TX0002026,cust_0159,2024-05-12T23:01:00,payment,utilities,1374.62,0
TX0002027,cust_0743,2024-06-20T04:10:00,withdrawal,entertainment,564.52,0
TX0002028,cust_0405,2024-02-26T00:50:00,withdrawal,entertainment,1455.89,0
TX0002029,cust_0657,2024-06-16T18:32:00,payment,electronics,1481.35,0
TX0002030,cust_0128,2024-05-18T21:22:00,withdrawal,grocery,580.31,0
TX0002031,cust_0262,2024-04-02T18:30:00,transfer,travel,1158.05,0
TX0002032,cust_0727,2024-01-11T12:06:00,transfer,healthcare,735.49,0
TX0002033,cust_0667,2024-02-14T02:51:00,withdrawal,grocery,581.07,0
TX0002034,cust_0490,2024-05-08T15:00:00,purchase,healthcare,56.59,0
TX0002035,cust_0693,2024-02-17T13:46:00,transfer,grocery,47.24,0
TX0002036,cust_0698,2024-06-22T06:22:00,payment,utilities,225.31,0
TX0002037,cust_0679,2024-04-27T07:24:00,payment,electronics,1263.07,0
TX0002038,cust_0729,2024-06-26T08:06:00,withdrawal,utilities,1375.74,0
TX0002039,cust_0083,2024-01-31T04:29:00,payment,entertainment,780.21,0
TX0002040,cust_0438,2024-04-29T20:58:00,payment,utilities,383.04,0
TX0002041,cust_0392,2024-06-07T06:32:00,transfer,healthcare,881.19,0
TX0002042,cust_0092,2024-05-28T05:24:00,withdrawal,travel,168.36,0
TX0002043,cust_0147,2024-03-13T10:45:00,payment,healthcare,407.19,0
TX0002044,cust_0716,2024-01-01T06:53:00,purchase,entertainment,465.61,0
TX0002045,cust_0100,2024-03-16T21:12:00,transfer,utilities,109.41,0
TX0002046,cust_0751,2024-05-08T04:01:00,payment,grocery,649.27,0
TX0002047,cust_0138,2024-03-23T00:58:00,payment,electronics,301.04,0
TX0002048,cust_0581,2024-05-16T12:25:00,payment,electronics,1222.48,0
TX0002049,cust_0188,2024-03-21T05:34:00,payment,entertainment,1214.72,0
TX0002050,cust_0642,2024-01-31T05:48:00,payment,healthcare,1369.89,0
TX0002051,cust_0082,2024-01-12T16:46:00,withdrawal,travel,443.22,0
TX0002052,cust_0351,2024-05-02T11:31:00,payment,entertainment,49.35,0
TX0002053,cust_0779,2024-05-01T02:50:00,payment,electronics,155.71,0
TX0002054,cust_0597,2024-04-05T02:06:00,payment,grocery,1184.86,0
TX0002055,cust_0008,2024-06-18T16:31:00,withdrawal,travel,566.62,0
TX0002056,cust_0498,2024-03-02T06:24:00,payment,entertainment,712.48,0
TX0002057,cust_0380,2024-05-28T16:51:00,payment,travel,1024.38,0
TX0002058,cust_0246,2024-04-21T04:39:00,transfer,entertainment,1411.78,0
TX0002059,cust_0059,2024-01-01T13:28:00,purchase,electronics,1463.08,0
TX0002060,cust_0468,2024-01-05T16:11:00,withdrawal,grocery,1306.46,0
TX0002061,cust_0617,2024-05-16T19:05:00,withdrawal,healthcare,188.73,0
TX0002062,cust_0378,2024-04-03T17:41:00,transfer,entertainment,680.62,0
TX0002063,cust_0424,2024-06-23T07:35:00,payment,healthcare,992.04,0
TX0002064,cust_0330,2024-06-25T12:14:00,withdrawal,electronics,29.86,0
TX0002065,cust_0754,2024-03-29T04:58:00,withdrawal,utilities,491.66,0
TX0002066,cust_0410,2024-03-18T21:35:00,transfer,travel,1110.11,0
TX0002067,cust_0488,2024-05-13T16:06:00,purchase,electronics,1480.37,0
TX0002068,cust_0395,2024-06-07T08:28:00,payment,grocery,444.33,0
TX0002069,cust_0533,2024-04-01T20:47:00,transfer,healthcare,1314.97,0
TX0002070,cust_0033,2024-05-31T12:36:00,transfer,travel,196.15,0
TX0002071,cust_0562,2024-06-22T20:40:00,withdrawal,entertainment,1480.89,0
TX0002072,cust_0119,2024-02-08T12:40:00,withdrawal,grocery,725.84,0
TX0002073,cust_0175,2024-01-20T04:48:00,transfer,electronics,1131.11,0
TX0002074,cust_0446,2024-06-13T07:43:00,payment,travel,1490.08,0
TX0002075,cust_0393,2024-05-01T05:30:00,payment,travel,1150.63,0
TX0002076,cust_0488,2024-01-25T17:07:00,transfer,healthcare,1427.5,0
TX0002077,cust_0548,2024-03-01T14:01:00,withdrawal,healthcare,952.15,0
TX0002078,cust_0230,2024-01-12T18:32:00,transfer,utilities,1398.01,0
TX0002079,cust_0660,2024-05-13T23:38:00,purchase,healthcare,518.12,0
TX0002080,cust_0743,2024-06-24T21:36:00,transfer,utilities,575.57,0
TX0002081,cust_0448,2024-02-22T23:17:00,payment,electronics,1213.63,0
TX0002082,cust_0090,2024-06-19T14:44:00,payment,utilities,660.22,1
TX0002083,cust_0587,2024-04-15T00:35:00,purchase,entertainment,554.77,0
TX0002084,cust_0755,2024-02-04T13:30:00,payment,utilities,7.51,0
TX0002085,cust_0434,2024-06-19T00:22:00,withdrawal,healthcare,482.87,0
TX0002086,cust_0130,2024-01-20T09:40:00,transfer,grocery,782.03,0
TX0002087,cust_0405,2024-01-27T08:12:00,purchase,travel,18.74,0
TX0002088,cust_0304,2024-01-27T20:06:00,withdrawal,entertainment,1256.64,0
TX0002089,cust_0616,2024-01-07T06:03:00,transfer,healthcare,428.67,0
TX0002090,cust_0614,2024-01-23T11:25:00,withdrawal,healthcare,483.61,0
TX0002091,cust_0281,2024-04-24T21:13:00,transfer,entertainment,1495.29,0
TX0002092,cust_0221,2024-01-11T16:57:00,transfer,entertainment,745.06,0
TX0002093,cust_0342,2024-06-19T02:35:00,transfer,healthcare,233.29,0
TX0002094,cust_0231,2024-06-04T23:19:00,payment,grocery,1052.11,0
TX0002095,cust_0500,2024-06-15T02:13:00,payment,healthcare,1092.46,0
TX0002096,cust_0164,2024-03-17T21:39:00,withdrawal,travel,1486.64,0
TX0002097,cust_0357,2024-05-12T07:14:00,withdrawal,utilities,1137.78,0
TX0002098,cust_0290,2024-06-04T21:01:00,purchase,healthcare,427.13,0
TX0002099,cust_0562,2024-06-06T14:58:00,payment,utilities,593.69,0
TX0002100,cust_0056,2024-04-29T04:08:00,transfer,entertainment,1275.47,0
TX0002101,cust_0168,2024-02-22T23:45:00,withdrawal,entertainment,867.85,0
TX0002102,cust_0149,2024-05-13T20:39:00,purchase,grocery,318.6,0
TX0002103,cust_0667,2024-01-19T13:25:00,transfer,utilities,18.65,0
TX0002104,cust_0695,2024-06-22T00:21:00,purchase,entertainment,1179.32,0
TX0002105,cust_0438,2024-01-18T11:38:00,payment,electronics,1020.77,0
TX0002106,cust_0365,2024-01-22T08:41:00,payment,electronics,1461.37,0
TX0002107,cust_0528,2024-04-24T03:17:00,withdrawal,grocery,976.9,0
TX0002108,cust_0740,2024-03-13T04:58:00,payment,grocery,608.97,0
TX0002109,cust_0501,2024-04-28T20:06:00,withdrawal,grocery,457.52,0
TX0002110,cust_0764,2024-04-29T21:06:00,transfer,healthcare,566.18,0
TX0002111,cust_0092,2024-03-10T13:25:00,purchase,healthcare,1167.71,0
TX0002112,cust_0282,2024-01-22T20:17:00,withdrawal,electronics,1632.05,1
TX0002113,cust_0657,2024-04-16T19:59:00,withdrawal,electronics,1004.84,0
TX0002114,cust_0587,2024-05-15T16:31:00,withdrawal,healthcare,1481.09,0
TX0002115,cust_0097,2024-04-27T08:17:00,payment,entertainment,1192.54,0
TX0002116,cust_0720,2024-02-29T04:56:00,withdrawal,electronics,653.32,0
TX0002117,cust_0066,2024-02-03T15:47:00,purchase,utilities,1072.08,0
TX0002118,cust_0416,2024-05-28T19:32:00,payment,utilities,1220.24,0
TX0002119,cust_0550,2024-04-04T11:06:00,withdrawal,electronics,1176.29,0
TX0002120,cust_0552,2024-05-17T04:07:00,transfer,electronics,1072.05,0
TX0002121,cust_0772,2024-02-02T21:20:00,transfer,electronics,315.16,0
TX0002122,cust_0614,2024-05-25T17:29:00,payment,entertainment,1044.35,0
TX0002123,cust_0322,2024-04-28T19:25:00,payment,grocery,188.95,0
TX0002124,cust_0166,2024-01-16T09:40:00,payment,electronics,136.29,0
TX0002125,cust_0128,2024-02-01T05:44:00,withdrawal,utilities,761.69,0
TX0002126,cust_0674,2024-06-13T16:20:00,payment,utilities,5.13,0
TX0002127,cust_0301,2024-03-30T06:46:00,withdrawal,utilities,990.44,0
TX0002128,cust_0536,2024-04-07T23:28:00,purchase,utilities,1366.62,0
TX0002129,cust_0523,2024-02-13T03:54:00,payment,electronics,318.71,0
TX0002130,cust_0038,2024-06-23T07:02:00,payment,grocery,286.17,0
TX0002131,cust_0138,2024-02-20T11:57:00,payment,travel,905.21,0
TX0002132,cust_0132,2024-02-16T09:58:00,withdrawal,utilities,1095.01,0
TX0002133,cust_0267,2024-03-24T00:35:00,purchase,entertainment,575.76,0
TX0002134,cust_0086,2024-01-27T01:50:00,transfer,healthcare,1417.39,0
TX0002135,cust_0549,2024-04-25T06:08:00,transfer,travel,309.63,0
TX0002136,cust_0714,2024-04-29T15:51:00,transfer,utilities,970.13,0
TX0002137,cust_0664,2024-05-29T13:29:00,transfer,entertainment,1231.66,0
TX0002138,cust_0158,2024-01-05T17:12:00,transfer,entertainment,477.96,0
TX0002139,cust_0619,2024-01-21T00:33:00,payment,utilities,375.01,0
TX0002140,cust_0417,2024-06-14T12:33:00,transfer,travel,103.61,0
TX0002141,cust_0342,2024-02-19T19:34:00,payment,grocery,1168.22,0
TX0002142,cust_0011,2024-03-09T22:16:00,purchase,grocery,151.43,0
TX0002143,cust_0108,2024-05-12T14:06:00,payment,utilities,1175.19,0
TX0002144,cust_0314,2024-04-06T07:03:00,purchase,electronics,885.3,0
TX0002145,cust_0358,2024-02-19T08:15:00,purchase,utilities,1052.18,0
TX0002146,cust_0623,2024-06-21T07:21:00,payment,travel,153.1,0
TX0002147,cust_0770,2024-05-03T09:24:00,payment,healthcare,587.4,0
TX0002148,cust_0545,2024-03-27T19:26:00,purchase,entertainment,829.75,0
TX0002149,cust_0607,2024-05-09T20:07:00,payment,utilities,195.72,0
TX0002150,cust_0160,2024-05-13T21:06:00,payment,utilities,988.06,0
TX0002151,cust_0743,2024-05-03T11:10:00,withdrawal,grocery,960.59,0
TX0002152,cust_0624,2024-06-28T12:58:00,withdrawal,entertainment,630.27,0
TX0002153,cust_0363,2024-06-22T10:02:00,withdrawal,travel,1198.71,0
TX0002154,cust_0439,2024-02-25T13:23:00,transfer,grocery,783.29,0
